Unnamed: 0,lon,lat,hh,cluster,year,prov,dist,gyga_cz,sgrids_clay,sgrids_silt,sgrids_sand,sgrids_type,sgrids_ph,sgrids_hp,aez_zones,aez_descr,aez_class,hh_size,relationship_head,gender,age,education,marital_status,labour_days_farmwork,labour_days_offarmwork,dont_know,no_title,title,fsize_ha1,title_perc,fallow,other_tenure,own_cult,rented_in,rented_out,fsize_ha2,own_cult_perc,fallow_perc,Cashew nut,Coffee,Greengram,Kenaf,Soya beans,cash,cassava,cereal,legume,maize,other_crop,rice,root_tuber,cultland_ha,maize_perc,cassava_perc,rice_perc,totfert_kg,maizeprod_kg,cassava_50kgbag,maize_sales_kg,maize_sales_zwm,hirlab_cost_ZMW,cattle,smallrum,tlu,assets_zwb,cash_zwb,cash_food_perc,any_business_yesno,offarmwork_yesno,mz_purchase_zwb
1,22.0521895308048,-16.2430733582005,235,10061,2019,Western,Shang'ombo,7201.0,12.521569343073402,11.2063452526579,75.96663286823821,sandy_loam,5.81255961825518,0.235434348640747,IIb,Western Semi-arid Plains,Transitory Food,9,Head,Male,70.0,Sub-standard A or B; Grade 1,Monogamously married,None at all,,0.0,3.25,0.0,3.25,0.0,0.0,1.0,2.25,0.0,0.0,3.25,69.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.0,0.0,0.0,1.5,50.0,0.0,0.0,0.0,402.5,0.0,0.0,0.0,,0.0,0.0,0.8,700.0,2180.0,0.0,No,Yes,0.0
2,22.0526382140815,-16.2433337420225,210,10061,2019,Western,Shang'ombo,7201.0,12.521569343073402,11.2063452526579,75.96663286823821,sandy_loam,5.81255961825518,0.235434348640747,IIb,Western Semi-arid Plains,Transitory Food,5,Head,Female,70.0,None,Divorced,20 days or more,More to farm work,0.0,1.125,0.0,1.125,0.0,0.375,0.25,0.5,0.0,0.0,1.125,44.44444444444444,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.375,100.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,,0.0,0.0,0.0,5000.0,180.0,0.0,No,No,100.0
3,22.1037639677525,-16.3052868191153,3,10061,2019,Western,Shang'ombo,7201.0,10.6517933584178,7.63208513617072,81.6725246539449,sandy_loam,6.034228033275781,0.17217153428024298,IIb,Western Semi-arid Plains,Transitory Food,9,Head,Male,40.0,Standard 2; Grade 3,Monogamously married,20 days or more,More to farm work,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,100.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,,2.0,0.0,2.12,5330.0,180.0,0.0,Yes,No,925.0
4,22.1044608391821,-16.308317296206997,2,10061,2019,Western,Shang'ombo,7201.0,11.577090682447,8.946288741737831,79.46787879774291,sandy_loam,6.34252269566588,0.138857767202605,IIb,Western Semi-arid Plains,Transitory Food,11,Head,Male,50.0,None,Monogamously married,20 days or more,More to farm work,0.0,7.75,0.0,7.75,0.0,3.0,0.0,4.75,0.0,0.0,7.75,61.29032258064516,38.70967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,0.0,0.0,0.0,4.5,88.88888888888889,0.0,0.0,0.0,4600.0,0.0,3450.0,3599.999964237213,1700.0,17.0,0.0,19.6,15200.0,0.0,0.0,No,Yes,2360.0
5,22.1197052579373,-16.3238614518195,7,10061,2019,Western,Shang'ombo,7201.0,12.913526198808201,8.6132494209492,78.61017191741941,sandy_loam,6.078433542763929,0.126669254442947,IIb,Western Semi-arid Plains,Transitory Food,8,Head,Female,46.0,Standard 3; Grade 4,Divorced,20 days or more,More to farm work,0.0,2.125,0.0,2.125,0.0,0.0,0.125,2.0,0.0,0.0,2.125,94.11764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,,1.0,0.0,1.0,7500.0,0.0,0.0,Yes,No,1430.0
6,22.128220000000002,-16.23271,204,10061,2012,Western,Shang'ombo,7201.0,14.626359609622801,6.35933934510365,78.8304585414165,sandy_loam,6.195721763370099,0.190921166431989,IIb,Western Semi-arid Plains,Transitory Food,3,Head,Female,25.0,Standard 5; Grade 6,Divorced,,,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,100.0,0.0,0.0,0.0,862.5,0.0,0.0,0.0,,0.0,0.0,0.3,650000.0,100000.0,0.0,No,No,260000.00000000003
7,22.128220000000002,-16.23272,204,10061,2015,Western,Shang'ombo,7201.0,14.626359609622801,6.35933934510365,78.8304585414165,sandy_loam,6.195721763370099,0.190921166431989,IIb,Western Semi-arid Plains,Transitory Food,5,Head,Female,28.0,Standard 5; Grade 6,Divorced,20 days or more,More to farm work,0.0,3.0358,0.0,3.0358,0.0,1.62,0.6058,0.81,0.0,0.0,3.0358,26.681599578364846,53.36319915672969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.81,100.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,,0.0,0.0,0.4,150.0,0.0,0.0,Yes,No,1250.608695652174
8,22.1282915119082,-16.2327611446381,204,10061,2019,Western,Shang'ombo,7201.0,14.626359609622801,6.35933934510365,78.8304585414165,sandy_loam,6.195721763370099,0.190921166431989,IIb,Western Semi-arid Plains,Transitory Food,8,Head,Female,32.0,Standard 4; Grade 5,Divorced,20 days or more,More to farm work,0.0,0.5849999999627471,0.0,0.5849999999627471,0.0,0.07000000029802322,0.014999999664723871,0.5,0.0,0.0,0.5849999999627471,85.47008547552822,11.965812017518092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.3125,100.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,,0.0,0.0,0.0,330.0,720.0,0.0,No,No,130.0
9,22.13189,-16.24881,8,10061,2015,Western,Shang'ombo,7201.0,13.4944349732177,6.27200174150282,80.2296113137187,sandy_loam,6.0668973238792505,0.16725272242210598,IIb,Western Semi-arid Plains,Transitory Food,7,Head,Female,59.0,None,Widowed,20 days or more,More to farm work,0.0,2.5,0.0,2.5,0.0,1.0,0.0,1.5,0.0,0.0,2.5,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.25,100.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,,0.0,0.0,0.0,900.0,0.0,0.0,No,No,826.0
10,22.1319,-16.248820000000002,22,10061,2012,Western,Shang'ombo,7201.0,13.4944349732177,6.27200174150282,80.2296113137187,sandy_loam,6.0668973238792505,0.16725272242210598,IIb,Western Semi-arid Plains,Transitory Food,1,Head,Male,40.0,Form 4; Grade 11,Divorced,,,0.0,1.715,0.0,1.715,0.0,0.405,0.5,0.81,0.0,0.0,1.715,47.23032069970845,23.615160349854225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.81,100.0,0.0,0.0,0.0,575.0,0.0,230.0,195000.0,,0.0,0.0,0.0,850000.0,0.0,0.0,Yes,No,33913.04347826087
11,22.13194,-16.24879,22,10061,2015,Western,Shang'ombo,7201.0,13.4944349732177,6.27200174150282,80.2296113137187,sandy_loam,6.0668973238792505,0.16725272242210598,IIb,Western Semi-arid Plains,Transitory Food,1,Head,Male,43.0,Standard 6; Grade 7,Divorced,20 days or more,More to farm work,0.0,0.525,0.0,0.525,0.0,0.25,0.025,0.25,0.0,0.0,0.525,47.61904761904762,47.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,100.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,,0.0,0.0,0.0,130.0,0.0,0.0,No,No,600.0
12,22.1321226283908,-16.2486218009144,22,10061,2019,Western,Shang'ombo,7201.0,13.4944349732177,6.27200174150282,80.2296113137187,sandy_loam,6.0668973238792505,0.16725272242210598,IIb,Western Semi-arid Plains,Transitory Food,2,Head,Male,47.0,Form 3; Grade 10,Divorced,20 days or more,More to farm work,0.0,6.25,0.0,6.25,0.0,0.0,5.25,1.0,0.0,0.0,6.25,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.75,33.333333333333336,0.0,0.0,0.0,230.0,0.0,0.0,0.0,,0.0,0.0,0.0,800.0,0.0,0.0,Yes,No,400.0
13,22.13276,-16.24834,18,10061,2012,Western,Shang'ombo,7201.0,14.134320350863499,7.18251892297575,78.5797998741382,sandy_loam,6.10861028242306,0.18356953067530396,IIb,Western Semi-arid Plains,Transitory Food,5,Head,Male,28.0,Standard 3; Grade 4,Polygamously married,,,0.0,5.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,0.0,2.0,75.0,0.0,25.0,0.0,1150.0,0.0,690.0,779999.9999999999,,4.0,0.0,4.12,1300000.0,0.0,0.0,No,No,0.0
14,22.1330182347447,-16.2490670895204,18,10061,2019,Western,Shang'ombo,7201.0,13.4944349732177,6.27200174150282,80.2296113137187,sandy_loam,6.0668973238792505,0.16725272242210598,IIb,Western Semi-arid Plains,Transitory Food,10,Head,Male,35.0,Standard 2; Grade 3,Monogamously married,20 days or more,More to farm work,0.0,3.2549999998882413,0.0,3.2549999998882413,0.0,0.0,0.004999999888241291,3.25,0.0,0.0,3.2549999998882413,99.84639017239898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.75,0.0,0.0,0.0,2.75,63.63636363636363,0.0,0.0,0.0,1437.5,0.0,345.0,630.0000143051149,315.0,3.0,0.0,4.2,2425.0,0.0,0.0,No,No,0.0
15,22.133020000000002,-16.24906,18,10061,2015,Western,Shang'ombo,7201.0,13.4944349732177,6.27200174150282,80.2296113137187,sandy_loam,6.0668973238792505,0.16725272242210598,IIb,Western Semi-arid Plains,Transitory Food,8,Head,Male,31.0,Standard 4; Grade 5,Polygamously married,20 days or more,More to farm work,0.0,10.27,0.0,10.27,0.0,4.0,3.02,3.25,0.0,0.0,10.27,31.645569620253166,38.948393378773126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,3.0,0.0,0.0,0.0,3.25,92.3076923076923,0.0,0.0,0.0,1725.0,0.0,0.0,0.0,,0.0,0.0,1.66,780.0,0.0,0.0,No,No,860.0
16,22.133020000000002,-16.24914,13,10061,2015,Western,Shang'ombo,7201.0,13.4944349732177,6.27200174150282,80.2296113137187,sandy_loam,6.0668973238792505,0.16725272242210598,IIb,Western Semi-arid Plains,Transitory Food,4,Head,Male,29.0,Standard 6; Grade 7,Monogamously married,20 days or more,More to farm work,0.0,1.215,0.0,1.215,0.0,0.81,0.0,0.405,0.0,0.0,1.215,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.0,0.0,0.0,0.405,100.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,,0.0,0.0,0.0,150.0,0.0,0.0,No,No,580.0
17,22.1348750777543,-16.4176470274106,5,10061,2019,Western,Shang'ombo,7201.0,24.6960849235739,18.163153515964,57.053431482833396,sandy_clay_loam,5.981119155606309,0.34907099970155203,IIb,Western Semi-arid Plains,Transitory Food,10,Head,Male,61.0,None,Monogamously married,20 days or more,More to farm work,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,100.0,0.0,0.0,0.0,1150.0,0.0,0.0,0.0,,0.0,0.0,0.0,200.0,0.0,0.0,No,No,800.0
18,22.1371,-16.24405,13,10061,2012,Western,Shang'ombo,7201.0,15.034257191981402,7.119230292015329,77.94989734599599,sandy_loam,6.387787868700331,0.189843034935131,IIb,Western Semi-arid Plains,Transitory Food,4,Head,Male,26.0,Standard 6; Grade 7,Monogamously married,,,0.0,1.25,0.0,1.25,0.0,0.75,0.25,0.0,0.25,0.0,1.25,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.1875,100.0,0.0,0.0,0.0,287.5,0.0,0.0,0.0,,0.0,0.0,1.0,2500000.0,0.0,0.0,No,No,240000.0
19,22.13896,-16.22353,210,10061,2012,Western,Shang'ombo,7201.0,15.253899138963199,7.9590062434255096,76.94313036275601,sandy_loam,6.440316968952169,0.21447647885651802,IIb,Western Semi-arid Plains,Transitory Food,5,Head,Female,63.0,None,Widowed,,,0.0,3.25,0.0,3.25,0.0,3.0,0.0,0.25,0.0,0.0,3.25,7.6923076923076925,92.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,100.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,,0.0,0.0,0.2,1000000.0,0.0,0.0,No,No,115304.34782608696
20,22.13897,-16.22341,210,10061,2015,Western,Shang'ombo,7201.0,14.8054418766503,7.79858472941684,77.5275818919306,sandy_loam,6.317839648732639,0.211779218050672,IIb,Western Semi-arid Plains,Transitory Food,5,Head,Female,66.0,None,Widowed,20 days or more,More to farm work,0.0,4.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,1725.0,0.0,68.0,160.0,100.0,0.0,0.0,0.0,50.0,320.0,0.0,No,No,670.0
21,22.1403,-16.24643,3,10061,2012,Western,Shang'ombo,7201.0,14.851415258650599,7.798538708307719,77.23138633260649,sandy_loam,6.34445508440351,0.15585658592004,IIb,Western Semi-arid Plains,Transitory Food,6,Head,Male,26.0,Standard 4; Grade 5,Monogamously married,,,0.0,4.125,0.0,4.125,0.0,0.0,0.0,4.125,0.0,0.0,4.125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.125,96.0,0.0,0.0,0.0,1495.0,0.0,287.5,324999.99999999994,,0.0,0.0,0.12,1250000.0,15000.0,100.0,No,No,86000.0
22,22.14035,-16.24614,4,10061,2012,Western,Shang'ombo,7201.0,14.812091300922502,7.99017619149763,77.26466768143509,sandy_loam,6.35514151264763,0.20130849111697502,IIb,Western Semi-arid Plains,Transitory Food,4,Head,Male,48.0,Standard 4; Grade 5,Monogamously married,,,0.0,4.375,0.0,4.375,0.0,0.25,0.125,4.0,0.0,0.0,4.375,91.42857142857143,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,1437.5,0.0,0.0,0.0,,3.0,0.0,3.32,300000.0,0.0,0.0,No,Yes,96086.95652173914
23,22.140376707539,-16.246280232444402,4,10061,2019,Western,Shang'ombo,7201.0,14.851415258650599,7.798538708307719,77.23138633260649,sandy_loam,6.34445508440351,0.15585658592004,IIb,Western Semi-arid Plains,Transitory Food,6,Head,Male,55.0,Standard 2; Grade 3,Monogamously married,20 days or more,More to farm work,0.0,1.5,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,1.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.125,0.75,0.0,0.0,0.0,1.25,60.0,0.0,0.0,0.0,213.75,0.0,0.0,0.0,,9.0,0.0,10.9,2700.0,0.0,0.0,Yes,No,0.0
24,22.14038,-16.246170000000003,2,10061,2015,Western,Shang'ombo,7201.0,14.812091300922502,7.99017619149763,77.26466768143509,sandy_loam,6.35514151264763,0.20130849111697502,IIb,Western Semi-arid Plains,Transitory Food,11,Head,Male,46.0,None,Monogamously married,20 days or more,More to farm work,0.0,5.2620000000000005,0.0,5.2620000000000005,0.0,2.0,0.012,3.25,0.0,0.0,5.2620000000000005,61.76358798935765,38.00836183960471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,100.0,0.0,0.0,0.0,4312.5,0.0,1437.5,1624.9999999999998,500.0,5.0,0.0,5.6,3000.0,0.0,0.0,No,No,0.0
25,22.14038,-16.246170000000003,5,10061,2015,Western,Shang'ombo,7201.0,14.812091300922502,7.99017619149763,77.26466768143509,sandy_loam,6.35514151264763,0.20130849111697502,IIb,Western Semi-arid Plains,Transitory Food,10,Head,Male,57.0,None,Monogamously married,20 days or more,About equal,0.0,6.0,0.0,6.0,0.0,1.0,3.0,2.0,0.0,0.0,6.0,33.333333333333336,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,,0.0,0.0,0.4,1000.0,0.0,0.0,No,No,0.0
26,22.1404,-16.2461,4,10061,2015,Western,Shang'ombo,7201.0,14.812091300922502,7.99017619149763,77.26466768143509,sandy_loam,6.35514151264763,0.20130849111697502,IIb,Western Semi-arid Plains,Transitory Food,6,Head,Male,51.0,Standard 4; Grade 5,Monogamously married,20 days or more,More to farm work,0.0,4.405,0.0,4.405,0.0,2.0,0.0,2.4050000000000002,0.0,0.0,4.405,54.59704880817254,45.40295119182747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80375,0.0,0.0,0.0,1.80375,100.0,0.0,0.0,0.0,862.5,0.0,0.0,0.0,,0.0,0.0,0.0,400.0,0.0,0.0,No,No,580.0
27,22.14048,-16.24608,1,10061,2012,Western,Shang'ombo,7201.0,14.812091300922502,7.99017619149763,77.26466768143509,sandy_loam,6.35514151264763,0.20130849111697502,IIb,Western Semi-arid Plains,Transitory Food,3,Head,Male,25.0,Standard 3; Grade 4,Monogamously married,,,0.0,0.5,2.0,2.5,80.0,0.5,0.0,2.0,0.0,0.0,2.5,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,,0.0,0.0,0.0,100000.0,0.0,0.0,No,No,115304.34782608696
28,22.1405,-16.246170000000003,3,10061,2015,Western,Shang'ombo,7201.0,14.812091300922502,7.99017619149763,77.26466768143509,sandy_loam,6.35514151264763,0.20130849111697502,IIb,Western Semi-arid Plains,Transitory Food,7,Head,Male,36.0,Sub-standard A or B; Grade 1,Monogamously married,20 days or more,About equal,0.0,2.4050000000000002,0.0,2.4050000000000002,0.0,0.0,0.0,2.4050000000000002,0.0,0.0,2.4050000000000002,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,2.0,0.0,0.0,0.0,2.4050000000000002,83.16008316008315,0.0,0.0,0.0,575.0,0.0,0.0,0.0,,4.0,0.0,5.0,1900.0,0.0,0.0,No,Yes,1452.8695652173913
29,22.140629999999998,-16.24624,2,10061,2012,Western,Shang'ombo,7201.0,14.851415258650599,7.798538708307719,77.23138633260649,sandy_loam,6.34445508440351,0.15585658592004,IIb,Western Semi-arid Plains,Transitory Food,10,Head,Male,43.0,None,Monogamously married,,,0.0,0.0,0.75,0.75,100.0,0.0,0.0,0.75,0.0,0.0,0.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,100.0,0.0,0.0,0.0,2300.0,0.0,287.5,324999.99999999994,,15.0,0.0,15.4,2640000.0,0.0,0.0,No,No,0.0
30,22.14077,-16.246129999999997,5,10061,2012,Western,Shang'ombo,7201.0,14.812091300922502,7.99017619149763,77.26466768143509,sandy_loam,6.35514151264763,0.20130849111697502,IIb,Western Semi-arid Plains,Transitory Food,9,Head,Male,54.0,Standard 3; Grade 4,Monogamously married,,,0.0,7.75,0.0,7.75,0.0,0.75,0.0,7.0,0.0,0.0,7.75,90.3225806451613,9.67741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,6.5,100.0,0.0,0.0,0.0,1725.0,0.0,0.0,0.0,,8.0,0.0,8.08,2200000.0,50000.0,0.0,No,No,279391.3043478261
31,22.1417518425733,-16.2457566568628,6,10061,2019,Western,Shang'ombo,7201.0,14.812091300922502,7.99017619149763,77.26466768143509,sandy_loam,6.35514151264763,0.20130849111697502,IIb,Western Semi-arid Plains,Transitory Food,13,Head,Male,44.0,None,Monogamously married,20 days or more,More to farm work,0.0,3.0099999997764826,0.0,3.0099999997764826,0.0,0.0,0.009999999776482582,3.0,0.0,0.0,3.0099999997764826,99.6677740937799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.5,100.0,0.0,0.0,0.0,687.5,0.0,0.0,0.0,,9.0,0.0,10.7,10650.0,0.0,0.0,Yes,No,0.0
32,22.14179,-16.2457,6,10061,2012,Western,Shang'ombo,7201.0,14.812091300922502,7.99017619149763,77.26466768143509,sandy_loam,6.35514151264763,0.20130849111697502,IIb,Western Semi-arid Plains,Transitory Food,7,Head,Male,37.0,None,Monogamously married,,,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,2.0,0.0,4.75,57.89473684210526,0.0,42.10526315789474,0.0,2817.5,0.0,1150.0,1299999.9999999998,,11.0,0.0,11.0,1750000.0,0.0,0.0,Yes,No,0.0
33,22.141820000000003,-16.245720000000002,6,10061,2015,Western,Shang'ombo,7201.0,14.812091300922502,7.99017619149763,77.26466768143509,sandy_loam,6.35514151264763,0.20130849111697502,IIb,Western Semi-arid Plains,Transitory Food,9,Head,Male,40.0,Standard 4; Grade 5,Monogamously married,20 days or more,More to farm work,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,3.75,100.0,0.0,0.0,0.0,402.0,0.0,0.0,0.0,,0.0,0.0,0.0,800.0,600.0,0.0,No,No,635.8260869565217
34,22.1419,-16.24558,7,10061,2012,Western,Shang'ombo,7201.0,14.812091300922502,7.99017619149763,77.26466768143509,sandy_loam,6.35514151264763,0.20130849111697502,IIb,Western Semi-arid Plains,Transitory Food,6,Head,Female,37.0,Standard 2; Grade 3,Cohabit,,,0.0,3.25,0.0,3.25,0.0,0.0,0.0,3.25,0.0,0.0,3.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.25,0.0,3.25,92.3076923076923,0.0,7.6923076923076925,0.0,575.0,0.0,0.0,0.0,,4.0,0.0,6.1,1450000.0,0.0,0.0,No,No,195000.00000000003
35,22.141972705721898,-16.2456730473787,8,10061,2019,Western,Shang'ombo,7201.0,14.812091300922502,7.99017619149763,77.26466768143509,sandy_loam,6.35514151264763,0.20130849111697502,IIb,Western Semi-arid Plains,Transitory Food,7,Head,Female,63.0,None,Widowed,20 days or more,More to farm work,1.0,0.125,0.0,1.125,0.0,0.0,0.125,0.0,1.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.75,66.66666666666667,0.0,0.0,0.0,402.5,0.0,0.0,0.0,,1.0,0.0,2.0,2900.0,360.0,0.0,No,No,0.0
36,22.14206,-16.245520000000003,7,10061,2015,Western,Shang'ombo,7201.0,14.812091300922502,7.99017619149763,77.26466768143509,sandy_loam,6.35514151264763,0.20130849111697502,IIb,Western Semi-arid Plains,Transitory Food,7,Head,Female,42.0,Standard 6; Grade 7,Monogamously married,20 days or more,More to farm work,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,1.0,0.0,3.75,73.33333333333333,0.0,26.666666666666668,0.0,3450.0,0.0,1150.0,0.0,2400.0,0.0,0.0,0.0,420.0,500.0,0.0,No,No,674.0869565217391
37,22.1421,-16.2457,8,10061,2012,Western,Shang'ombo,7201.0,14.812091300922502,7.99017619149763,77.26466768143509,sandy_loam,6.35514151264763,0.20130849111697502,IIb,Western Semi-arid Plains,Transitory Food,7,Head,Female,56.0,None,Widowed,,,0.0,2.5,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.5,66.66666666666667,0.0,33.333333333333336,0.0,1150.0,0.0,0.0,0.0,,6.0,2.0,6.4,1200000.0,820000.0,39.02439024390244,No,No,0.0
38,22.15635,-16.18572,215,10061,2015,Western,Shang'ombo,7201.0,14.0153220835839,7.2766565706909905,78.5925426820559,sandy_loam,6.23158088677352,0.175359500248213,IIb,Western Semi-arid Plains,Transitory Food,3,Head,Female,61.0,None,Widowed,20 days or more,More to farm work,0.0,2.8100000000000005,0.0,2.8100000000000005,0.0,0.0,0.0,2.8100000000000005,0.0,0.0,2.8100000000000005,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,2.0,0.0,0.0,0.0,2.81,71.17437722419929,0.0,0.0,0.0,287.5,0.0,0.0,0.0,,0.0,0.0,0.0,250.0,970.0,12.371134020618557,No,Yes,274.95652173913044
39,22.15636,-16.18574,215,10061,2012,Western,Shang'ombo,7201.0,14.0153220835839,7.2766565706909905,78.5925426820559,sandy_loam,6.23158088677352,0.175359500248213,IIb,Western Semi-arid Plains,Transitory Food,3,Head,Female,58.0,None,Widowed,,,0.0,2.37,0.0,2.37,0.0,0.405,1.215,0.75,0.0,0.0,2.37,31.645569620253163,17.088607594936708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,100.0,0.0,0.0,0.0,1035.0,0.0,230.0,259999.99999999997,,2.0,0.0,2.6,500000.0,0.0,0.0,No,No,195000.00000000003
40,22.156727537512804,-16.1855638213456,215,10061,2019,Western,Shang'ombo,7201.0,14.0153220835839,7.2766565706909905,78.5925426820559,sandy_loam,6.23158088677352,0.175359500248213,IIb,Western Semi-arid Plains,Transitory Food,1,Head,Female,65.0,None,Widowed,20 days or more,More to other activities,0.0,0.4050000011920929,0.0,0.4050000011920929,0.0,0.0,0.0,0.4050000011920929,0.0,0.0,0.4050000011920929,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050000011920929,0.0,0.0,0.0,0.4050000011920929,100.0,0.0,0.0,0.0,172.5,0.0,0.0,0.0,,0.0,0.0,0.0,1000.0,0.0,0.0,No,No,0.0
